gene	mRNAs	cor	p.value
CTD-2366F13.1	MGARP	0.0233753267210499	0.877454355442505
CTD-2366F13.1	MGAT1	-0.192098983333027	0.200906494874367
CTD-2366F13.1	MGAT2	-0.114189980585874	0.449866903986062
CTD-2366F13.1	MGAT3	0.298000512159351	0.0442755465705734
CTD-2366F13.1	MGAT4A	-0.106511141845704	0.481108349257743
CTD-2366F13.1	MGAT4B	-0.253736854275667	0.0888419810431464
CTD-2366F13.1	MGAT4C	0.295734923113973	0.0459933738449092
CTD-2366F13.1	MGAT5	0.119981145836289	0.427060347520589
CTD-2366F13.1	MGAT5B	0.283742338209096	0.0560106047629906
CTD-2366F13.1	MGLL	0.012098861698181	0.936393910896282
CTD-2366F13.1	MGME1	-0.222159744024701	0.137833233446855
CTD-2366F13.1	MGMT	-0.158156634829028	0.2938216042792
CTD-2366F13.1	MGP	-0.168183842885679	0.26388001764252
CTD-2366F13.1	MGRN1	0.104966151043426	0.487529012672371
CTD-2366F13.1	MGST1	-0.102625333628321	0.497341390400032
CTD-2366F13.1	MGST2	-0.200019892406303	0.182603821457958
CTD-2366F13.1	MGST3	0.0719420138823151	0.634699509517401
CTD-2366F13.1	MIA	-0.0405945657762421	0.78880784841576
CTD-2366F13.1	MIA3	-0.0497677761172504	0.74256707012706
CTD-2366F13.1	MIB1	0.0149043125302932	0.921686607337543
CTD-2366F13.1	MIB2	-0.147612834925597	0.327588319489506
CTD-2366F13.1	MICA	-0.17158849239542	0.254193235264065
CTD-2366F13.1	MICAL1	0.0993612237194929	0.511191676013675
CTD-2366F13.1	MICAL2	0.303921011139896	0.0400320335985673
CTD-2366F13.1	MICAL3	0.299450060343678	0.0432041461828603
CTD-2366F13.1	MICALL1	-0.171220637331092	0.255228172969011
CTD-2366F13.1	MICALL2	-0.161168064491498	0.284607247001842
CTD-2366F13.1	MICB	-0.216806369923527	0.147823343741098
CTD-2366F13.1	MICU1	0.153251704216093	0.30923859459844
CTD-2366F13.1	MICU2	0.0797622292171518	0.598244526856785
CTD-2366F13.1	MICU3	0.30012635819246	0.0427115620414956
CTD-2366F13.1	MID1	-0.0262639495155373	0.862448395651221
CTD-2366F13.1	MID1IP1	0.34864673070789	0.0175678753904176
CTD-2366F13.1	MID2	0.102265262943187	0.498859713609489
CTD-2366F13.1	MIDN	-0.0626940095957742	0.678934877402711
CTD-2366F13.1	MIEF1	0.135816545235831	0.368129803016879
CTD-2366F13.1	MIEF2	0.312572867595199	0.0344348884612802
CTD-2366F13.1	MIEN1	-0.131597539581122	0.383331202991165
CTD-2366F13.1	MIER1	-0.163892497882663	0.276435463682912
CTD-2366F13.1	MIER2	-0.0820274585528964	0.587858966926839
CTD-2366F13.1	MIER3	0.0617368728142924	0.683577911697005
CTD-2366F13.1	MIF	-0.266791056309386	0.0730833582722867
CTD-2366F13.1	MIF4GD	0.0335024166417618	0.825066682542764
CTD-2366F13.1	MIIP	-0.272891746562199	0.0665197335864585
CTD-2366F13.1	MILR1	-0.290388680998502	0.0502623973134963
CTD-2366F13.1	MINK1	0.352251076355621	0.016357282126022
CTD-2366F13.1	MINPP1	0.0844333324158906	0.576917624580416
CTD-2366F13.1	MIOS	-0.129492648295543	0.391051991280672
CTD-2366F13.1	MIP	0.235201795632942	0.115607958222915
CTD-2366F13.1	MIPEP	-0.144419184139508	0.338277246852099
CTD-2366F13.1	MIPOL1	0.268523401844092	0.0711696327858691
CTD-2366F13.1	MIS12	0.0404141266129603	0.789725240378595
CTD-2366F13.1	MIS18A	-0.191386541904864	0.2026138467536
CTD-2366F13.1	MIS18BP1	-0.234944748206159	0.11601795091288
CTD-2366F13.1	MISP	0.104626600258592	0.488946075954654
CTD-2366F13.1	MITD1	-0.109299034749405	0.469635852075019
CTD-2366F13.1	MITF	-0.0609265029393573	0.687518045245247
CTD-2366F13.1	MIXL1	0.0633511984431122	0.675753663896408
CTD-2366F13.1	MKI67	-0.209564512114219	0.162174203016163
CTD-2366F13.1	MKKS	-0.0746100967444987	0.622159657823093
CTD-2366F13.1	MKLN1	-0.0572068130427961	0.705707593647365
CTD-2366F13.1	MKNK1	-0.0324542860970584	0.830457931116886
CTD-2366F13.1	MKNK2	-0.208078550851466	0.165240241093038
CTD-2366F13.1	MKRN1	-0.0657337424006192	0.664267771001
CTD-2366F13.1	MKRN2	0.135889536943142	0.367870039997915
CTD-2366F13.1	MKRN3	0.0557026399363295	0.713110148890345
CTD-2366F13.1	MKS1	0.0524425473711646	0.729243208633243
CTD-2366F13.1	MKX	0.210852047179685	0.15955127821643
CTD-2366F13.1	MLANA	-0.0806431329338115	0.594196231163088
CTD-2366F13.1	MLC1	0.0685314986040764	0.650876914366315
CTD-2366F13.1	MLEC	-0.22168379374817	0.138700516402123
CTD-2366F13.1	MLF1	0.0729083436906105	0.630145867751842
CTD-2366F13.1	MLF2	0.165256910663062	0.272401616699915
CTD-2366F13.1	MLH1	-0.177723904529523	0.237346744690485
CTD-2366F13.1	MLH3	-0.24371922265789	0.102635120196237
CTD-2366F13.1	MLIP	-0.00642146316702655	0.966216263509521
CTD-2366F13.1	MLKL	-0.390793479510742	0.00724745515629896
CTD-2366F13.1	MLLT1	0.0971798680330313	0.520554798974649
CTD-2366F13.1	MLLT10	-0.0755641326266903	0.617701069050748
CTD-2366F13.1	MLLT11	0.205272427023165	0.17114469051989
CTD-2366F13.1	MLLT3	0.130617354403059	0.386915265779171
CTD-2366F13.1	MLLT6	0.324668521174374	0.0277059116248433
CTD-2366F13.1	MLNR	0.015440335929097	0.918879345907944
CTD-2366F13.1	MLPH	-0.167674557087906	0.265349868898763
CTD-2366F13.1	MLST8	0.0942735636685106	0.533160790504414
CTD-2366F13.1	MLX	-0.180675361214936	0.229520379570021
CTD-2366F13.1	MLXIP	-0.0505140845457042	0.738841789873664
CTD-2366F13.1	MLXIPL	0.149296404588417	0.32203970865809
CTD-2366F13.1	MLYCD	-0.00570544579917334	0.969981453394533
CTD-2366F13.1	MMAA	-0.203442944023885	0.175075390989132
CTD-2366F13.1	MMAB	0.088897496088427	0.556865092725763
CTD-2366F13.1	MMACHC	0.0975032667074698	0.51916129575674
CTD-2366F13.1	MMADHC	-0.0219688282570447	0.884776657293774
CTD-2366F13.1	MMD	0.166493426467984	0.268779653656234
CTD-2366F13.1	MMD2	0.55636388854532	5.94811617579093e-05
CTD-2366F13.1	MME	-0.143497383267359	0.341402199859758
CTD-2366F13.1	MMEL1	-0.165546051669812	0.271551799710564
CTD-2366F13.1	MMGT1	0.112509277717632	0.45660833778711
CTD-2366F13.1	MMP1	-0.21348078868382	0.15429251931089
CTD-2366F13.1	MMP11	-0.207364589209005	0.166728272145612
CTD-2366F13.1	MMP14	-0.272986767874043	0.0664213401870544
CTD-2366F13.1	MMP15	-0.14824554767243	0.325496076575129
CTD-2366F13.1	MMP16	-0.0247054686443883	0.870538860824908
CTD-2366F13.1	MMP17	0.121831628812493	0.419912473517151
CTD-2366F13.1	MMP19	-0.190318393945876	0.205192720483608
CTD-2366F13.1	MMP2	-0.161077640528668	0.284881145611528
CTD-2366F13.1	MMP21	0.119241632605154	0.429935897966205
CTD-2366F13.1	MMP23B	-0.201339971719517	0.179673553528871
CTD-2366F13.1	MMP24	0.221650335327978	0.138761637087153
CTD-2366F13.1	MMP25	-0.179120752233027	0.233620340395334
CTD-2366F13.1	MMP28	0.25262260967144	0.0903007951131023
CTD-2366F13.1	MMP3	0.514752348557273	0.00025215627245666
CTD-2366F13.1	MMP7	-0.107274155722416	0.477953898604807
CTD-2366F13.1	MMP9	-0.181228440254003	0.228073740278059
CTD-2366F13.1	MMRN1	0.0435973459663433	0.77358344590467
CTD-2366F13.1	MMRN2	-0.121920889235205	0.419569411865522
CTD-2366F13.1	MMS19	-0.119984565919442	0.427047073931854
CTD-2366F13.1	MMS22L	-0.208527298713612	0.164309918078444
CTD-2366F13.1	MN1	0.370228902030594	0.0113214867490186
CTD-2366F13.1	MNAT1	-0.201605487937797	0.179088268798335
CTD-2366F13.1	MND1	-0.238059230211919	0.111124075972828
CTD-2366F13.1	MNDA	-0.206006305682753	0.169585994514708
CTD-2366F13.1	MNS1	0.0658237344965538	0.663835400383927
CTD-2366F13.1	MNT	0.0487254811752132	0.747779539305737
CTD-2366F13.1	MNX1	-0.195422868660043	0.193074810318645
CTD-2366F13.1	MOAP1	0.400951293288292	0.00575445571719536
CTD-2366F13.1	MOB1A	-0.162791733948485	0.279718350033491
CTD-2366F13.1	MOB1B	0.0516786541202028	0.733040546650957
CTD-2366F13.1	MOB2	-0.0525139280454339	0.728888698746373
CTD-2366F13.1	MOB3A	-0.198155465915524	0.186800447827045
CTD-2366F13.1	MOB3B	0.177308731934469	0.238462082604807
CTD-2366F13.1	MOB3C	-0.218084783750673	0.145390478724174
CTD-2366F13.1	MOB4	-0.0685288874097235	0.650889362533617
CTD-2366F13.1	MOBP	-0.114242497272602	0.449657136823862
CTD-2366F13.1	MOCOS	0.0709824086980407	0.639234708351924
CTD-2366F13.1	MOCS1	0.165994508027944	0.270237208829244
CTD-2366F13.1	MOCS2	0.515555552717941	0.00024565037736758
CTD-2366F13.1	MOCS3	0.0538457952707287	0.722284358334914
CTD-2366F13.1	MOG	-0.0185071960649922	0.902837366708071
CTD-2366F13.1	MOGS	-0.153619566871724	0.308064765051734
CTD-2366F13.1	MOK	-0.0593817164350573	0.695051679764233
CTD-2366F13.1	MON1A	-0.102899398510252	0.496187325683055
CTD-2366F13.1	MON1B	0.0249515802076424	0.869260342134218
CTD-2366F13.1	MON2	0.0156543879332715	0.91775858366386
CTD-2366F13.1	MORC1	0.0713106163942789	0.637682086469589
CTD-2366F13.1	MORC2	-0.0453460148312734	0.764755709875343
CTD-2366F13.1	MORC3	0.114245869642037	0.449643668413673
CTD-2366F13.1	MORC4	-0.117996667374424	0.434801300783953
CTD-2366F13.1	MORF4L1	0.196211881220807	0.1912479990433
CTD-2366F13.1	MORF4L2	0.149654325737495	0.320867771689353
CTD-2366F13.1	MORN1	0.0683296252863999	0.651839568212148
CTD-2366F13.1	MORN2	0.104416777199966	0.489822810139398
CTD-2366F13.1	MORN3	0.0612446637947554	0.685970117942145
CTD-2366F13.1	MORN4	-0.103602183328522	0.493234271399925
CTD-2366F13.1	MORN5	0.057742535681534	0.703077556292347
CTD-2366F13.1	MOSPD1	-0.122366068853768	0.417860794704873
CTD-2366F13.1	MOSPD2	-0.0494158275767487	0.744325887679169
CTD-2366F13.1	MOSPD3	-0.127007928742339	0.400282325035587
CTD-2366F13.1	MOV10	-0.353571310878716	0.0159319247816944
CTD-2366F13.1	MOV10L1	-0.0966396452993913	0.522886725120122
CTD-2366F13.1	MOXD1	-0.162516742387951	0.280542453834868
CTD-2366F13.1	MPC1	0.300306259967747	0.0425813046122639
CTD-2366F13.1	MPC2	0.0555533504896055	0.713846291905084
CTD-2366F13.1	MPDU1	-0.333636981346403	0.0234562851565803
CTD-2366F13.1	MPDZ	0.0914339423908985	0.545619753627229
CTD-2366F13.1	MPEG1	0.033225619407102	0.826489675868678
CTD-2366F13.1	MPG	-0.207112740070727	0.167255486313149
CTD-2366F13.1	MPHOSPH10	0.0820444761996523	0.587781250443153
CTD-2366F13.1	MPHOSPH6	0.173752739718715	0.248161377406447
CTD-2366F13.1	MPHOSPH8	0.165005938887335	0.273140673048345
CTD-2366F13.1	MPHOSPH9	-0.128496925105276	0.394735858039422
CTD-2366F13.1	MPI	0.455222853107161	0.00147911202568554
CTD-2366F13.1	MPL	0.0813973815351272	0.590739636904592
CTD-2366F13.1	MPLKIP	0.0390538436715839	0.796650191815792
CTD-2366F13.1	MPND	-0.0363258548405404	0.810584057450835
CTD-2366F13.1	MPO	0.0626639057880001	0.67908073191433
CTD-2366F13.1	MPP1	0.161833993096965	0.282595415908609
CTD-2366F13.1	MPP2	0.330343732804081	0.0249484617888653
CTD-2366F13.1	MPP3	0.152225472575463	0.312528306180125
CTD-2366F13.1	MPP4	-0.0671496808962348	0.657477423988627
CTD-2366F13.1	MPP5	0.0295489971590993	0.845441406062235
CTD-2366F13.1	MPP6	0.194791193434513	0.194546230455536
CTD-2366F13.1	MPP7	0.406848353417294	0.00501687087368339
CTD-2366F13.1	MPPE1	-0.00805802759794521	0.957613220992128
CTD-2366F13.1	MPPED1	0.295312819832801	0.0463193335397408
CTD-2366F13.1	MPPED2	-0.0721473588066878	0.633730736668215
CTD-2366F13.1	MPRIP	-0.202498845168246	0.17712906887586
CTD-2366F13.1	MPST	-0.084302229497327	0.577511455051078
CTD-2366F13.1	MPV17	0.0300310856640037	0.842951239679811
CTD-2366F13.1	MPV17L	0.202769448026098	0.176538669492158
CTD-2366F13.1	MPV17L2	-0.278634072582723	0.0607783778030147
CTD-2366F13.1	MPZ	0.0791268060576626	0.601172169115956
CTD-2366F13.1	MPZL1	0.039852424104112	0.792582854803969
CTD-2366F13.1	MPZL2	-0.221736403601725	0.138604451030782
CTD-2366F13.1	MPZL3	-0.0529498177351138	0.726725083019174
CTD-2366F13.1	MR1	-0.129253656681717	0.391934342497021
CTD-2366F13.1	MRAP	0.0511086422560331	0.735878214940486
CTD-2366F13.1	MRAP2	0.117933992299085	0.435047047498596
CTD-2366F13.1	MRAS	0.17815963619499	0.236180008479697
CTD-2366F13.1	MRC1	-0.0952873353246008	0.528746724774765
CTD-2366F13.1	MRC2	-0.292053757899096	0.0488997666691183
CTD-2366F13.1	MREG	-0.0821969482504279	0.587085143233986
CTD-2366F13.1	MRFAP1	0.303362785502958	0.0404173516924503
CTD-2366F13.1	MRFAP1L1	0.212461780146424	0.156315727870802
CTD-2366F13.1	MRGBP	-0.309891639210692	0.0360958274255163
CTD-2366F13.1	MRGPRF	-0.290005663880559	0.0505801487827944
CTD-2366F13.1	MRI1	0.179476900775354	0.232676675998
CTD-2366F13.1	MRM1	-0.0391836971292732	0.79598845480148
CTD-2366F13.1	MRO	0.223073900958268	0.136178773997462
CTD-2366F13.1	MROH1	0.318576345429977	0.0309436491730904
CTD-2366F13.1	MROH6	-0.262869726692234	0.0775653837108152
CTD-2366F13.1	MROH7	0.177084089082518	0.239067059639565
CTD-2366F13.1	MROH7-TTC4	0.163457003010182	0.277731225885656
CTD-2366F13.1	MROH8	-0.162065921225658	0.281896930446285
CTD-2366F13.1	MRPL1	-0.152509111174077	0.311616850443233
CTD-2366F13.1	MRPL10	0.233657487003942	0.118087755366919
CTD-2366F13.1	MRPL11	-0.256097380229124	0.0858120824880649
CTD-2366F13.1	MRPL12	-0.180877053821153	0.228992101990569
CTD-2366F13.1	MRPL13	-0.311979494898104	0.0347969256049384
CTD-2366F13.1	MRPL14	-0.16248962575067	0.280623804009684
CTD-2366F13.1	MRPL15	-0.0177609764808326	0.906737375927748
CTD-2366F13.1	MRPL16	0.147908629487571	0.326609144806726
CTD-2366F13.1	MRPL17	-0.154204796477481	0.306203202991436
CTD-2366F13.1	MRPL18	0.189951878035468	0.206082899674464
CTD-2366F13.1	MRPL19	0.0868593163423532	0.565979622948101
CTD-2366F13.1	MRPL2	-0.094423872456427	0.532505196572461
CTD-2366F13.1	MRPL20	-0.25602522086693	0.0859034936933629
CTD-2366F13.1	MRPL21	0.0883331242156414	0.559381979753384
CTD-2366F13.1	MRPL22	-0.245025817891969	0.100748156748757
CTD-2366F13.1	MRPL23	-0.168447113114615	0.263122322454931
CTD-2366F13.1	MRPL24	-0.0663229399883607	0.661438912693517
CTD-2366F13.1	MRPL27	-0.152332835485944	0.312183102646601
CTD-2366F13.1	MRPL28	-0.119288724941307	0.429752459410332
CTD-2366F13.1	MRPL3	0.0196248366615102	0.897000438465217
CTD-2366F13.1	MRPL32	-0.279782298091756	0.0596793684168514
CTD-2366F13.1	MRPL33	-0.0635928875786374	0.674585135095197
CTD-2366F13.1	MRPL34	-0.0348812908923672	0.817986347257002
CTD-2366F13.1	MRPL35	-0.161819154515033	0.282640142982589
CTD-2366F13.1	MRPL36	-0.208519329272206	0.164326406658732
CTD-2366F13.1	MRPL37	-0.382623317196634	0.0086812431079951
CTD-2366F13.1	MRPL38	-0.0394549083176309	0.794606811948889
CTD-2366F13.1	MRPL39	0.0337183814723145	0.82395680897713
CTD-2366F13.1	MRPL4	-0.0517178237027071	0.732845678999761
CTD-2366F13.1	MRPL40	-0.0724016274311494	0.63253199200338
CTD-2366F13.1	MRPL41	0.0343993473051571	0.820459464557931
CTD-2366F13.1	MRPL42	-0.239385171612253	0.109088983368162
CTD-2366F13.1	MRPL43	0.147027935482817	0.329529932195988
CTD-2366F13.1	MRPL44	-0.00680505730457805	0.964199420949156
CTD-2366F13.1	MRPL45	0.243846629896975	0.102449935278963
CTD-2366F13.1	MRPL46	0.205828187207966	0.16996335523188
CTD-2366F13.1	MRPL47	-0.407620569339418	0.00492667656126294
CTD-2366F13.1	MRPL48	-0.0919718194774969	0.543249132329763
CTD-2366F13.1	MRPL49	0.308602741002619	0.0369174127713883
CTD-2366F13.1	MRPL50	0.151849050711869	0.313740530677958
CTD-2366F13.1	MRPL51	-0.252538343732635	0.0904118717449676
CTD-2366F13.1	MRPL52	-0.253698689335178	0.0888916430353131
CTD-2366F13.1	MRPL53	-0.19078420131765	0.204065284749423
CTD-2366F13.1	MRPL54	-0.110392473813095	0.465176426819743
CTD-2366F13.1	MRPL55	-0.183975987875261	0.220980224287515
CTD-2366F13.1	MRPL9	-0.115956540928322	0.44284020244327
CTD-2366F13.1	MRPS10	0.0403299683937258	0.790153215403896
CTD-2366F13.1	MRPS11	-0.137089927803543	0.363613909736606
CTD-2366F13.1	MRPS12	-0.410299809371507	0.00462462483475112
CTD-2366F13.1	MRPS14	0.025038031051232	0.868811318983932
CTD-2366F13.1	MRPS15	-0.40852442612918	0.00482290745120247
CTD-2366F13.1	MRPS16	-0.104146108890981	0.490954988033456
CTD-2366F13.1	MRPS18A	-0.16142637326208	0.283825764898136
CTD-2366F13.1	MRPS18B	0.140287579468289	0.352422195595331
CTD-2366F13.1	MRPS18C	-0.148838016846201	0.32354453545748
CTD-2366F13.1	MRPS2	-0.0183770202803609	0.90351755134006
CTD-2366F13.1	MRPS21	0.010346496633704	0.945591469160786
CTD-2366F13.1	MRPS22	-0.00577238570723461	0.969629420085222
CTD-2366F13.1	MRPS23	0.0459251775161886	0.761838378266942
CTD-2366F13.1	MRPS24	-0.145792062778645	0.333656106744163
CTD-2366F13.1	MRPS25	0.0447458345574012	0.767782313906282
CTD-2366F13.1	MRPS26	-0.0164967082923193	0.913349801697715
CTD-2366F13.1	MRPS27	0.217895536139239	0.145748744573933
CTD-2366F13.1	MRPS28	0.166793311426425	0.2679060730524
CTD-2366F13.1	MRPS30	0.0481764765203313	0.750529586022516
CTD-2366F13.1	MRPS31	0.0632955304762474	0.676022916749263
CTD-2366F13.1	MRPS33	-0.0344101756828137	0.82040387917774
CTD-2366F13.1	MRPS34	-0.182216207756739	0.225505751946077
CTD-2366F13.1	MRPS35	0.192244443959074	0.200559150918724
CTD-2366F13.1	MRPS36	0.243975735086723	0.102262544301203
CTD-2366F13.1	MRPS5	-0.201330068726483	0.179695409487755
CTD-2366F13.1	MRPS6	0.0091412060345934	0.951921761454305
CTD-2366F13.1	MRPS7	-0.166535954594259	0.268655652229472
CTD-2366F13.1	MRPS9	-0.0765984546695873	0.612882591218161
CTD-2366F13.1	MRRF	0.0921299846962558	0.542552983567572
CTD-2366F13.1	MRS2	0.202506015647602	0.177113406084212
CTD-2366F13.1	MRTO4	-0.291738444802017	0.0491554823151599
CTD-2366F13.1	MS4A1	-0.16591134555797	0.270480669930631
CTD-2366F13.1	MS4A14	-0.136171447396527	0.366867811679985
CTD-2366F13.1	MS4A4A	-0.144614075687757	0.337618832498044
CTD-2366F13.1	MS4A4E	-0.248716257487252	0.0955625051241091
CTD-2366F13.1	MS4A6A	-0.205878220187692	0.169857294352199
CTD-2366F13.1	MS4A7	-0.0815297502504522	0.590133935948764
CTD-2366F13.1	MS4A8	0.488936634060343	0.00056494660067464
CTD-2366F13.1	MSANTD1	0.313408317037761	0.0339304229977664
CTD-2366F13.1	MSANTD2	-0.0181493486591317	0.904707327881309
CTD-2366F13.1	MSANTD3	-0.244498935242773	0.101505834868255
CTD-2366F13.1	MSANTD4	0.10712359272009	0.478575489932176
CTD-2366F13.1	MSC	-0.205683564228608	0.170270199274696
CTD-2366F13.1	MSH2	-0.140750990210577	0.350817918968585
CTD-2366F13.1	MSH3	0.0249405253125805	0.869317763873926
CTD-2366F13.1	MSH4	-0.0315678719180617	0.835023394069692
CTD-2366F13.1	MSH5	-0.0674523626486392	0.656029378642543
CTD-2366F13.1	MSH5-SAPCD1	-0.0266890358906196	0.860244045670735
CTD-2366F13.1	MSH6	-0.182725321507831	0.224189976660159
CTD-2366F13.1	MSI1	0.00651157880337514	0.965742438695556
CTD-2366F13.1	MSI2	0.0460334747914149	0.761293229323441
CTD-2366F13.1	MSL1	0.157123536748138	0.297026669104505
CTD-2366F13.1	MSL2	0.00205254008069721	0.989198654229668
CTD-2366F13.1	MSL3	-0.118693720343136	0.432073402301617
CTD-2366F13.1	MSLN	-0.0885806345852893	0.558277520315626
CTD-2366F13.1	MSMO1	0.130877846945418	0.385960850592757
CTD-2366F13.1	MSMP	-0.0802592035569659	0.595959136687049
CTD-2366F13.1	MSN	-0.213104993920236	0.155036399742565
CTD-2366F13.1	MSR1	-0.137956473682359	0.360560030683317
CTD-2366F13.1	MSRA	-0.112263232454791	0.457599823139356
CTD-2366F13.1	MSRB1	-0.231955891077969	0.120866534689287
CTD-2366F13.1	MSRB2	-0.0437578972605573	0.77277174260027
CTD-2366F13.1	MSRB3	0.0295951126070576	0.845203137737793
CTD-2366F13.1	MSS51	-0.121115796008389	0.422669440161388
CTD-2366F13.1	MST1	0.0969634992534372	0.521488155256389
CTD-2366F13.1	MST1R	-0.0395818991458086	0.793960090581221
CTD-2366F13.1	MSTN	0.119740088855394	0.427996491556044
CTD-2366F13.1	MSTO1	0.17769546554244	0.237423030719489
CTD-2366F13.1	MSX1	-0.017441905759747	0.908405621337127
CTD-2366F13.1	MSX2	0.576241186472896	2.78052259751793e-05
CTD-2366F13.1	MT-ATP6	0.0352614008974994	0.816037025628006
CTD-2366F13.1	MT-ATP8	0.0264703518012254	0.861377935017824
CTD-2366F13.1	MT-CO1	0.161816470576688	0.282648233516447
CTD-2366F13.1	MT-CO2	-0.0819987062299717	0.5879902839553
CTD-2366F13.1	MT-CO3	0.0435462876388874	0.773841632955305
CTD-2366F13.1	MT-CYB	0.11946958223707	0.429048374943215
CTD-2366F13.1	MT-ND1	0.127677009257429	0.397784447270053
CTD-2366F13.1	MT-ND2	0.151852242150522	0.313730240469989
CTD-2366F13.1	MT-ND3	-0.00181171569306822	0.990465913285903
CTD-2366F13.1	MT-ND4	0.0901028358321811	0.551507639860108
CTD-2366F13.1	MT-ND4L	0.116957204051071	0.438886988001337
CTD-2366F13.1	MT-ND5	0.0423986682423764	0.779651133153528
CTD-2366F13.1	MT-ND6	0.12774870512542	0.397517324309018
CTD-2366F13.1	MT1A	-0.185324304182457	0.217555641122852
CTD-2366F13.1	MT1E	-0.130427778188943	0.387610724614746
CTD-2366F13.1	MT1F	-0.127302901652902	0.399179983077182
CTD-2366F13.1	MT1G	0.138390105893027	0.359037676660018
CTD-2366F13.1	MT1H	0.150302975954832	0.318750768990728
CTD-2366F13.1	MT1M	-0.205218792101918	0.171259011265978
CTD-2366F13.1	MT1X	0.0245514801249743	0.871338978238088
CTD-2366F13.1	MT2A	-0.213536989045417	0.154181496931195
CTD-2366F13.1	MT3	-0.183966439394404	0.221004608705057
CTD-2366F13.1	MTA1	-0.0176642131759653	0.90724325642461
CTD-2366F13.1	MTA2	-0.162825301697271	0.279617861996853
CTD-2366F13.1	MTA3	0.161491055000018	0.283630297886179
CTD-2366F13.1	MTAP	0.0845948461258999	0.576186430714488
CTD-2366F13.1	MTBP	-0.102555500630058	0.497635671899607
CTD-2366F13.1	MTCH1	0.331672293248754	0.0243372108182168
CTD-2366F13.1	MTCH2	-0.293167715548511	0.0480049764670379
CTD-2366F13.1	MTCP1	-0.244408677837743	0.101636066874907
CTD-2366F13.1	MTDH	-0.0399291056277723	0.792192584509307
CTD-2366F13.1	MTF1	-0.053950598644729	0.721765508776523
CTD-2366F13.1	MTF2	-0.20349159289406	0.174970032897909
CTD-2366F13.1	MTFMT	0.0622030795000117	0.681314904572806
CTD-2366F13.1	MTFP1	-0.127565370712326	0.398200595700604
CTD-2366F13.1	MTFR1	-0.217111348029318	0.147240250801387
CTD-2366F13.1	MTFR1L	-0.190206485431455	0.205464232751492
CTD-2366F13.1	MTFR2	-0.374723940352821	0.0102937941341317
CTD-2366F13.1	MTG1	0.0537152906931292	0.722930619123572
CTD-2366F13.1	MTG2	-0.139106527046871	0.356531095262075
CTD-2366F13.1	MTHFD1	-0.300875208012575	0.0421714920890392
CTD-2366F13.1	MTHFD1L	-0.379060108686361	0.00937941588511009
CTD-2366F13.1	MTHFD2	0.124663248966461	0.409107250402182
CTD-2366F13.1	MTHFD2L	0.194847937701975	0.19441372695821
CTD-2366F13.1	MTHFR	-0.199150369575971	0.18455254876382
CTD-2366F13.1	MTHFS	-0.170247899691353	0.257978522845301
CTD-2366F13.1	MTHFSD	-0.0380452022816232	0.801795031111137
CTD-2366F13.1	MTIF2	-0.0358307739174588	0.813119163153666
CTD-2366F13.1	MTIF3	-0.137303157727423	0.362861000321997
CTD-2366F13.1	MTM1	0.128707388659505	0.3939555242613
CTD-2366F13.1	MTMR1	0.210151112215002	0.160975331475209
CTD-2366F13.1	MTMR10	-0.0671214960286383	0.657612325164235
CTD-2366F13.1	MTMR11	-0.286563594571346	0.0535091935209138
CTD-2366F13.1	MTMR12	0.199793303863738	0.183110214513226
CTD-2366F13.1	MTMR14	-0.278819599399129	0.0605997148888326
CTD-2366F13.1	MTMR2	-0.0314968745021082	0.835389299575331
CTD-2366F13.1	MTMR3	0.166989678185484	0.267335068066061
CTD-2366F13.1	MTMR4	0.0552350451707706	0.715416706747825
CTD-2366F13.1	MTMR6	0.134640899193908	0.372328867227229
CTD-2366F13.1	MTMR7	0.384069177102595	0.00841100039397627
CTD-2366F13.1	MTMR8	0.0528583184255043	0.727179082245762
CTD-2366F13.1	MTMR9	0.13204531104933	0.381700473702476
CTD-2366F13.1	MTO1	0.0243594323638272	0.872337027819294
CTD-2366F13.1	MTOR	-0.1019547150119	0.500171119954495
CTD-2366F13.1	MTPAP	0.0164738506383599	0.913469407377695
CTD-2366F13.1	MTPN	-0.0645242565167618	0.670089215369473
CTD-2366F13.1	MTR	0.00629302341864026	0.966891615008002
CTD-2366F13.1	MTRF1	-0.0899412012319432	0.552224645545154
CTD-2366F13.1	MTRF1L	-0.14807585552333	0.326056386253102
CTD-2366F13.1	MTRNR2L4	0.173019610569732	0.250193715133866
CTD-2366F13.1	MTRNR2L8	0.139579164557843	0.354883296966542
CTD-2366F13.1	MTRR	0.010224225521743	0.946233503145587
CTD-2366F13.1	MTSS1	0.0492449441225924	0.745180320901556
CTD-2366F13.1	MTTP	0.0987455873048257	0.513825567539641
CTD-2366F13.1	MTUS1	0.049931959250974	0.741747029058339
CTD-2366F13.1	MTUS2	0.250668039828895	0.0929046658313057
CTD-2366F13.1	MTX1	-0.127178433343061	0.399644917782922
CTD-2366F13.1	MTX2	0.312327508623231	0.0345842119333906
CTD-2366F13.1	MTX3	0.0370125579942833	0.807070911436867
CTD-2366F13.1	MUC1	-0.356856652748422	0.0149139954755489
CTD-2366F13.1	MUC12	0.0293231280149597	0.846608618749301
CTD-2366F13.1	MUC13	-0.173144884543974	0.249845645425742
CTD-2366F13.1	MUC19	0.227353667288786	0.128629508153691
CTD-2366F13.1	MUC20	0.0903431012782907	0.550442647416614
