fromNode	toNode	weight	direction	fromAltName	toAltName
AP000253.1	RP3-523C21.2	0.027172939926968	undirected	AP000253.1	RP3-523C21.2
AP000253.1	RP5-1177M21.1	0.0588539838456704	undirected	AP000253.1	RP5-1177M21.1
AP000282.2	RP11-307C19.2	0.0208640543688272	undirected	AP000282.2	RP11-307C19.2
AP000569.9	CTA-254O6.1	0.0610898451661328	undirected	AP000569.9	CTA-254O6.1
AP000569.9	CTB-131B5.5	0.0656057781670161	undirected	AP000569.9	CTB-131B5.5
AP000569.9	CTB-25B13.9	0.0550386324118781	undirected	AP000569.9	CTB-25B13.9
AP000569.9	CTB-33O18.3	0.0805773571574755	undirected	AP000569.9	CTB-33O18.3
AP000569.9	CTB-75G16.3	0.236782946130184	undirected	AP000569.9	CTB-75G16.3
AP000569.9	CTC-510F12.2	0.0345274427198101	undirected	AP000569.9	CTC-510F12.2
AP000569.9	CTD-2523D13.2	0.056464399978678	undirected	AP000569.9	CTD-2523D13.2
AP000569.9	CTD-2587H24.10	0.0536357881950744	undirected	AP000569.9	CTD-2587H24.10
AP000569.9	CTD-3065B20.3	0.0350761839432947	undirected	AP000569.9	CTD-3065B20.3
AP000569.9	DIRC3	0.0215674688358843	undirected	AP000569.9	DIRC3
AP000569.9	EPB41L4A-AS1	0.0467336126124526	undirected	AP000569.9	EPB41L4A-AS1
AP000569.9	FAM222A-AS1	0.253880671048802	undirected	AP000569.9	FAM222A-AS1
AP000569.9	FGF14-IT1	0.13188785174276	undirected	AP000569.9	FGF14-IT1
AP000569.9	GDNF-AS1	0.0705105081589474	undirected	AP000569.9	GDNF-AS1
AP000569.9	INHBA-AS1	0.102751507969567	undirected	AP000569.9	INHBA-AS1
AP000569.9	LINC00173	0.254195635276734	undirected	AP000569.9	LINC00173
AP000569.9	LINC00319	0.0512674777129188	undirected	AP000569.9	LINC00319
AP000569.9	LINC00609	0.036579511868886	undirected	AP000569.9	LINC00609
AP000569.9	LINC01013	0.123976273827043	undirected	AP000569.9	LINC01013
AP000569.9	MIR497HG	0.0205320774719722	undirected	AP000569.9	MIR497HG
AP000569.9	MORF4L2-AS1	0.0435287704598899	undirected	AP000569.9	MORF4L2-AS1
AP000569.9	MRPL23-AS1	0.122859068961869	undirected	AP000569.9	MRPL23-AS1
AP000569.9	PAN3-AS1	0.0231200536276055	undirected	AP000569.9	PAN3-AS1
AP000569.9	RP1-151F17.2	0.0240964989377156	undirected	AP000569.9	RP1-151F17.2
AP000569.9	RP11-1275H24.1	0.0392501250781015	undirected	AP000569.9	RP11-1275H24.1
AP000569.9	RP11-128A17.1	0.0786401013692417	undirected	AP000569.9	RP11-128A17.1
AP000569.9	RP11-13J10.1	0.0425406253876875	undirected	AP000569.9	RP11-13J10.1
AP000569.9	RP11-182J1.13	0.0299599565627443	undirected	AP000569.9	RP11-182J1.13
AP000569.9	RP11-229P13.23	0.0388216501031202	undirected	AP000569.9	RP11-229P13.23
AP000569.9	RP11-259K15.2	0.0612693802427823	undirected	AP000569.9	RP11-259K15.2
AP000569.9	RP11-307O13.1	0.0778058079551482	undirected	AP000569.9	RP11-307O13.1
AP000569.9	RP11-347C18.3	0.0528897061463669	undirected	AP000569.9	RP11-347C18.3
AP000569.9	RP11-390K5.6	0.0328505514628871	undirected	AP000569.9	RP11-390K5.6
AP000569.9	RP11-395N3.2	0.0486494463389885	undirected	AP000569.9	RP11-395N3.2
AP000569.9	RP11-546J1.1	0.0755723817856219	undirected	AP000569.9	RP11-546J1.1
AP000569.9	RP11-556N21.1	0.176796754904616	undirected	AP000569.9	RP11-556N21.1
AP000569.9	RP11-569G13.2	0.0226807856078725	undirected	AP000569.9	RP11-569G13.2
AP000569.9	RP11-598F7.4	0.0870489963550073	undirected	AP000569.9	RP11-598F7.4
AP000569.9	RP11-69I8.3	0.021352876851993	undirected	AP000569.9	RP11-69I8.3
AP000569.9	RP11-713P17.4	0.0446393021183435	undirected	AP000569.9	RP11-713P17.4
AP000569.9	RP11-727A23.10	0.0316746691139832	undirected	AP000569.9	RP11-727A23.10
AP000569.9	RP11-727A23.5	0.106351303625068	undirected	AP000569.9	RP11-727A23.5
AP000569.9	RP11-814P5.1	0.02536061528232	undirected	AP000569.9	RP11-814P5.1
AP000569.9	RP3-523C21.2	0.100535780946316	undirected	AP000569.9	RP3-523C21.2
AP000569.9	RP5-1177M21.1	0.248830007066692	undirected	AP000569.9	RP5-1177M21.1
AP000569.9	RP6-201G10.2	0.0560808090388017	undirected	AP000569.9	RP6-201G10.2
AP000569.9	SNHG8	0.0560691046831961	undirected	AP000569.9	SNHG8
AP000640.10	RP11-182J1.13	0.0232857607303171	undirected	AP000640.10	RP11-182J1.13
AP003025.2	CTB-131B5.5	0.0504127464623338	undirected	AP003025.2	CTB-131B5.5
AP003025.2	CTB-25B13.9	0.0293987721094762	undirected	AP003025.2	CTB-25B13.9
AP003025.2	CTB-33O18.3	0.0208753960314817	undirected	AP003025.2	CTB-33O18.3
AP003025.2	CTB-75G16.3	0.0592199693469332	undirected	AP003025.2	CTB-75G16.3
AP003025.2	FAM222A-AS1	0.0520627810853259	undirected	AP003025.2	FAM222A-AS1
AP003025.2	INHBA-AS1	0.030289300431344	undirected	AP003025.2	INHBA-AS1
AP003025.2	LINC00173	0.0485396562380516	undirected	AP003025.2	LINC00173
AP003025.2	MRPL23-AS1	0.0488520774922688	undirected	AP003025.2	MRPL23-AS1
AP003025.2	RP1-151F17.2	0.0373888095251873	undirected	AP003025.2	RP1-151F17.2
AP003025.2	RP11-307O13.1	0.0444858377606125	undirected	AP003025.2	RP11-307O13.1
AP003025.2	RP11-546J1.1	0.0303031967662397	undirected	AP003025.2	RP11-546J1.1
AP003025.2	RP11-556N21.1	0.0334601365109529	undirected	AP003025.2	RP11-556N21.1
AP003025.2	RP11-598F7.4	0.0344472650907357	undirected	AP003025.2	RP11-598F7.4
AP003025.2	RP11-727A23.5	0.0569750903796635	undirected	AP003025.2	RP11-727A23.5
AP003025.2	RP5-1177M21.1	0.0319164799889748	undirected	AP003025.2	RP5-1177M21.1
AP003025.2	RP6-201G10.2	0.0246008818270433	undirected	AP003025.2	RP6-201G10.2
ARAP1-AS2	CTB-131B5.5	0.0231228871907278	undirected	ARAP1-AS2	CTB-131B5.5
ARAP1-AS2	CTB-33O18.3	0.0214062070723459	undirected	ARAP1-AS2	CTB-33O18.3
ARAP1-AS2	CTB-75G16.3	0.0285685012986054	undirected	ARAP1-AS2	CTB-75G16.3
ARAP1-AS2	FAM222A-AS1	0.03009935179866	undirected	ARAP1-AS2	FAM222A-AS1
ARAP1-AS2	LINC00173	0.025118969506189	undirected	ARAP1-AS2	LINC00173
ARAP1-AS2	LINC00319	0.0439560957668003	undirected	ARAP1-AS2	LINC00319
ARAP1-AS2	MRPL23-AS1	0.0324119340464045	undirected	ARAP1-AS2	MRPL23-AS1
ARAP1-AS2	RP11-13J10.1	0.0211794216160728	undirected	ARAP1-AS2	RP11-13J10.1
ARAP1-AS2	RP11-182J1.13	0.020423502253134	undirected	ARAP1-AS2	RP11-182J1.13
ARAP1-AS2	RP11-556N21.1	0.0259119820222478	undirected	ARAP1-AS2	RP11-556N21.1
ARAP1-AS2	RP11-727A23.10	0.0234818900938572	undirected	ARAP1-AS2	RP11-727A23.10
ARHGEF7-AS2	CTB-75G16.3	0.0411696539075546	undirected	ARHGEF7-AS2	CTB-75G16.3
ARHGEF7-AS2	FAM222A-AS1	0.0347384274705002	undirected	ARHGEF7-AS2	FAM222A-AS1
ARHGEF7-AS2	INHBA-AS1	0.023657436300183	undirected	ARHGEF7-AS2	INHBA-AS1
ARHGEF7-AS2	LINC00173	0.0447878296759484	undirected	ARHGEF7-AS2	LINC00173
ARHGEF7-AS2	MRPL23-AS1	0.026292380182455	undirected	ARHGEF7-AS2	MRPL23-AS1
ARHGEF7-AS2	PAN3-AS1	0.0204331990098291	undirected	ARHGEF7-AS2	PAN3-AS1
ARHGEF7-AS2	RP11-307O13.1	0.0237409457244069	undirected	ARHGEF7-AS2	RP11-307O13.1
ARHGEF7-AS2	RP11-546J1.1	0.0359147433020961	undirected	ARHGEF7-AS2	RP11-546J1.1
ARHGEF7-AS2	RP11-556N21.1	0.0257252379003869	undirected	ARHGEF7-AS2	RP11-556N21.1
ARHGEF7-AS2	RP11-598F7.4	0.0242807678506782	undirected	ARHGEF7-AS2	RP11-598F7.4
ARHGEF7-AS2	RP11-727A23.5	0.0227145594337281	undirected	ARHGEF7-AS2	RP11-727A23.5
ARHGEF7-AS2	RP5-1177M21.1	0.0356996447760572	undirected	ARHGEF7-AS2	RP5-1177M21.1
ARHGEF7-AS2	RP6-201G10.2	0.0254983864057898	undirected	ARHGEF7-AS2	RP6-201G10.2
BCDIN3D-AS1	C17orf102	0.0201949011050171	undirected	BCDIN3D-AS1	C17orf102
BCDIN3D-AS1	CTB-75G16.3	0.0225043961114318	undirected	BCDIN3D-AS1	CTB-75G16.3
BCDIN3D-AS1	INHBA-AS1	0.0257639225670982	undirected	BCDIN3D-AS1	INHBA-AS1
BCDIN3D-AS1	MRPL23-AS1	0.02916717346798	undirected	BCDIN3D-AS1	MRPL23-AS1
BCDIN3D-AS1	RP11-307O13.1	0.0211712537666479	undirected	BCDIN3D-AS1	RP11-307O13.1
BCDIN3D-AS1	RP11-814P5.1	0.0210875986168798	undirected	BCDIN3D-AS1	RP11-814P5.1
C17orf102	CBR3-AS1	0.0417808340292016	undirected	C17orf102	CBR3-AS1
C17orf102	CTA-254O6.1	0.0988158152385608	undirected	C17orf102	CTA-254O6.1
C17orf102	CTB-33O18.3	0.0231544129588694	undirected	C17orf102	CTB-33O18.3
C17orf102	CTB-75G16.3	0.0673972778736412	undirected	C17orf102	CTB-75G16.3
C17orf102	CTC-510F12.2	0.0366440137135778	undirected	C17orf102	CTC-510F12.2
C17orf102	CTD-2366F13.1	0.0517236247208255	undirected	C17orf102	CTD-2366F13.1
C17orf102	CTD-2523D13.2	0.0783776551365683	undirected	C17orf102	CTD-2523D13.2
C17orf102	FAM222A-AS1	0.0552878971185892	undirected	C17orf102	FAM222A-AS1
C17orf102	FGF14-IT1	0.0234244877413634	undirected	C17orf102	FGF14-IT1
C17orf102	GPR158-AS1	0.020123321260581	undirected	C17orf102	GPR158-AS1
C17orf102	INHBA-AS1	0.124789717107938	undirected	C17orf102	INHBA-AS1
C17orf102	LINC00173	0.0387453510651722	undirected	C17orf102	LINC00173
C17orf102	LINC00870	0.0316263277060771	undirected	C17orf102	LINC00870
C17orf102	LINC01013	0.0204636723213389	undirected	C17orf102	LINC01013
C17orf102	MRPL23-AS1	0.0321687514786052	undirected	C17orf102	MRPL23-AS1
C17orf102	RP11-307O13.1	0.070043676498285	undirected	C17orf102	RP11-307O13.1
C17orf102	RP11-395N3.2	0.026870145341441	undirected	C17orf102	RP11-395N3.2
C17orf102	RP11-556N21.1	0.0425162283698998	undirected	C17orf102	RP11-556N21.1
C17orf102	RP11-598F7.4	0.0450641393042357	undirected	C17orf102	RP11-598F7.4
C17orf102	RP11-689P11.2	0.0340897715617139	undirected	C17orf102	RP11-689P11.2
C17orf102	RP11-713P17.4	0.0230157842488574	undirected	C17orf102	RP11-713P17.4
C17orf102	RP11-814P5.1	0.132754902651871	undirected	C17orf102	RP11-814P5.1
C17orf102	RP11-819C21.1	0.0474490677050547	undirected	C17orf102	RP11-819C21.1
C17orf102	RP11-890B15.3	0.039741770256158	undirected	C17orf102	RP11-890B15.3
C17orf102	RP5-1177M21.1	0.0266512764686085	undirected	C17orf102	RP5-1177M21.1
C17orf102	XXbac-BPG299F13.17	0.0201317946733947	undirected	C17orf102	XXbac-BPG299F13.17
C1orf220	RP11-114H20.1	0.0449648750226296	undirected	C1orf220	RP11-114H20.1
C1orf220	RP11-16N11.2	0.0328769208371974	undirected	C1orf220	RP11-16N11.2
C1orf220	RP11-305L7.7	0.0228378995455306	undirected	C1orf220	RP11-305L7.7
C1orf220	RP11-363G10.2	0.0449648750226296	undirected	C1orf220	RP11-363G10.2
C1orf220	RP11-521O16.1	0.0249675286522733	undirected	C1orf220	RP11-521O16.1
C1orf220	RP11-863K10.7	0.0295852811387139	undirected	C1orf220	RP11-863K10.7
CBR3-AS1	CTA-254O6.1	0.0540923689384273	undirected	CBR3-AS1	CTA-254O6.1
CBR3-AS1	CTB-131B5.5	0.0308370832856	undirected	CBR3-AS1	CTB-131B5.5
CBR3-AS1	CTB-25B13.9	0.0448321746655876	undirected	CBR3-AS1	CTB-25B13.9
CBR3-AS1	CTB-33O18.3	0.0237069724237937	undirected	CBR3-AS1	CTB-33O18.3
CBR3-AS1	CTB-75G16.3	0.0898037022087664	undirected	CBR3-AS1	CTB-75G16.3
CBR3-AS1	CTC-510F12.2	0.0210341541804299	undirected	CBR3-AS1	CTC-510F12.2
CBR3-AS1	FAM222A-AS1	0.0692962477057359	undirected	CBR3-AS1	FAM222A-AS1
CBR3-AS1	FGF14-IT1	0.0237644010857248	undirected	CBR3-AS1	FGF14-IT1
CBR3-AS1	INHBA-AS1	0.0974442727922569	undirected	CBR3-AS1	INHBA-AS1
CBR3-AS1	LINC00173	0.0575511075657335	undirected	CBR3-AS1	LINC00173
CBR3-AS1	MRPL23-AS1	0.0555308865501077	undirected	CBR3-AS1	MRPL23-AS1
CBR3-AS1	RP11-307O13.1	0.0772764972398291	undirected	CBR3-AS1	RP11-307O13.1
CBR3-AS1	RP11-395N3.2	0.0218142348102145	undirected	CBR3-AS1	RP11-395N3.2
CBR3-AS1	RP11-546J1.1	0.0406861824368449	undirected	CBR3-AS1	RP11-546J1.1
CBR3-AS1	RP11-556N21.1	0.0562071307852118	undirected	CBR3-AS1	RP11-556N21.1
CBR3-AS1	RP11-598F7.4	0.0425057425781268	undirected	CBR3-AS1	RP11-598F7.4
CBR3-AS1	RP11-666A8.8	0.0241661615243599	undirected	CBR3-AS1	RP11-666A8.8
CBR3-AS1	RP11-689P11.2	0.0331950622738818	undirected	CBR3-AS1	RP11-689P11.2
CBR3-AS1	RP11-713P17.4	0.0207349952442478	undirected	CBR3-AS1	RP11-713P17.4
CBR3-AS1	RP11-727A23.5	0.0328190714136329	undirected	CBR3-AS1	RP11-727A23.5
CBR3-AS1	RP11-814P5.1	0.0488610398972012	undirected	CBR3-AS1	RP11-814P5.1
CBR3-AS1	RP5-1177M21.1	0.0345536618568085	undirected	CBR3-AS1	RP5-1177M21.1
CBR3-AS1	RP6-201G10.2	0.0213971299329801	undirected	CBR3-AS1	RP6-201G10.2
CTA-254O6.1	CTB-131B5.5	0.0424803022343567	undirected	CTA-254O6.1	CTB-131B5.5
CTA-254O6.1	CTB-25B13.9	0.0483064186850553	undirected	CTA-254O6.1	CTB-25B13.9
CTA-254O6.1	CTB-33O18.3	0.064232569730865	undirected	CTA-254O6.1	CTB-33O18.3
CTA-254O6.1	CTB-75G16.3	0.180860672085249	undirected	CTA-254O6.1	CTB-75G16.3
CTA-254O6.1	CTC-510F12.2	0.0448092584587658	undirected	CTA-254O6.1	CTC-510F12.2
CTA-254O6.1	CTD-2366F13.1	0.0380011562936541	undirected	CTA-254O6.1	CTD-2366F13.1
CTA-254O6.1	CTD-2523D13.2	0.0889980281605437	undirected	CTA-254O6.1	CTD-2523D13.2
CTA-254O6.1	CTD-2587H24.10	0.0310968692403109	undirected	CTA-254O6.1	CTD-2587H24.10
CTA-254O6.1	EPB41L4A-AS1	0.025512747812654	undirected	CTA-254O6.1	EPB41L4A-AS1
CTA-254O6.1	FAM222A-AS1	0.167404946960866	undirected	CTA-254O6.1	FAM222A-AS1
CTA-254O6.1	FGF14-IT1	0.05963684669346	undirected	CTA-254O6.1	FGF14-IT1
CTA-254O6.1	GDNF-AS1	0.031279564682082	undirected	CTA-254O6.1	GDNF-AS1
CTA-254O6.1	GPR158-AS1	0.021584831385702	undirected	CTA-254O6.1	GPR158-AS1
CTA-254O6.1	INHBA-AS1	0.196834231445114	undirected	CTA-254O6.1	INHBA-AS1
CTA-254O6.1	LINC00173	0.128263756883572	undirected	CTA-254O6.1	LINC00173
CTA-254O6.1	LINC00319	0.0280916100108963	undirected	CTA-254O6.1	LINC00319
CTA-254O6.1	LINC00870	0.0308891826509704	undirected	CTA-254O6.1	LINC00870
CTA-254O6.1	LINC01013	0.0628286565844899	undirected	CTA-254O6.1	LINC01013
CTA-254O6.1	MORF4L2-AS1	0.0242632702831861	undirected	CTA-254O6.1	MORF4L2-AS1
CTA-254O6.1	MRPL23-AS1	0.0936440980992081	undirected	CTA-254O6.1	MRPL23-AS1
CTA-254O6.1	RP11-1275H24.1	0.0297813682286534	undirected	CTA-254O6.1	RP11-1275H24.1
CTA-254O6.1	RP11-13J10.1	0.0267816917745872	undirected	CTA-254O6.1	RP11-13J10.1
CTA-254O6.1	RP11-182J1.13	0.0206897148898566	undirected	CTA-254O6.1	RP11-182J1.13
CTA-254O6.1	RP11-259K15.2	0.0317909274003636	undirected	CTA-254O6.1	RP11-259K15.2
CTA-254O6.1	RP11-307O13.1	0.117867894937442	undirected	CTA-254O6.1	RP11-307O13.1
CTA-254O6.1	RP11-347C18.3	0.0238387257263265	undirected	CTA-254O6.1	RP11-347C18.3
CTA-254O6.1	RP11-390K5.6	0.0315399287523627	undirected	CTA-254O6.1	RP11-390K5.6
CTA-254O6.1	RP11-395N3.2	0.0427710455914576	undirected	CTA-254O6.1	RP11-395N3.2
CTA-254O6.1	RP11-546J1.1	0.0517866120319955	undirected	CTA-254O6.1	RP11-546J1.1
CTA-254O6.1	RP11-556N21.1	0.126126923094229	undirected	CTA-254O6.1	RP11-556N21.1
CTA-254O6.1	RP11-598F7.4	0.0833704461878747	undirected	CTA-254O6.1	RP11-598F7.4
CTA-254O6.1	RP11-689P11.2	0.0356104353764531	undirected	CTA-254O6.1	RP11-689P11.2
CTA-254O6.1	RP11-713P17.4	0.0423447275655711	undirected	CTA-254O6.1	RP11-713P17.4
CTA-254O6.1	RP11-727A23.10	0.0264733087209022	undirected	CTA-254O6.1	RP11-727A23.10
CTA-254O6.1	RP11-727A23.5	0.0569231656182263	undirected	CTA-254O6.1	RP11-727A23.5
CTA-254O6.1	RP11-814P5.1	0.132503310916581	undirected	CTA-254O6.1	RP11-814P5.1
CTA-254O6.1	RP11-819C21.1	0.051009624064991	undirected	CTA-254O6.1	RP11-819C21.1
CTA-254O6.1	RP11-890B15.3	0.0388941476885167	undirected	CTA-254O6.1	RP11-890B15.3
CTA-254O6.1	RP3-523C21.2	0.0527200726006864	undirected	CTA-254O6.1	RP3-523C21.2
CTA-254O6.1	RP5-1177M21.1	0.0959946491539204	undirected	CTA-254O6.1	RP5-1177M21.1
CTA-254O6.1	RP6-201G10.2	0.0338114114645933	undirected	CTA-254O6.1	RP6-201G10.2
CTA-254O6.1	SNHG8	0.0241980548128878	undirected	CTA-254O6.1	SNHG8
CTA-254O6.1	XXbac-BPG299F13.17	0.0250070218777896	undirected	CTA-254O6.1	XXbac-BPG299F13.17
CTB-131B5.5	CTB-25B13.9	0.0644635639004144	undirected	CTB-131B5.5	CTB-25B13.9
CTB-131B5.5	CTB-33O18.3	0.110361906011954	undirected	CTB-131B5.5	CTB-33O18.3
CTB-131B5.5	CTB-75G16.3	0.143562261566381	undirected	CTB-131B5.5	CTB-75G16.3
CTB-131B5.5	CTC-510F12.2	0.0487340777600983	undirected	CTB-131B5.5	CTC-510F12.2
CTB-131B5.5	CTD-2523D13.2	0.035241109920712	undirected	CTB-131B5.5	CTD-2523D13.2
CTB-131B5.5	CTD-2587H24.10	0.0487401051242768	undirected	CTB-131B5.5	CTD-2587H24.10
CTB-131B5.5	CTD-3065B20.3	0.0255560134106584	undirected	CTB-131B5.5	CTD-3065B20.3
CTB-131B5.5	FAM222A-AS1	0.134990852940753	undirected	CTB-131B5.5	FAM222A-AS1
CTB-131B5.5	FGF14-IT1	0.0610179759528425	undirected	CTB-131B5.5	FGF14-IT1
CTB-131B5.5	GDNF-AS1	0.0341691912789222	undirected	CTB-131B5.5	GDNF-AS1
CTB-131B5.5	INHBA-AS1	0.0653657270349432	undirected	CTB-131B5.5	INHBA-AS1
CTB-131B5.5	KIAA0087	0.0279303992066997	undirected	CTB-131B5.5	KIAA0087
CTB-131B5.5	LINC00173	0.134815617867109	undirected	CTB-131B5.5	LINC00173
CTB-131B5.5	LINC00271	0.0221262373487374	undirected	CTB-131B5.5	LINC00271
CTB-131B5.5	LINC00319	0.053624473970073	undirected	CTB-131B5.5	LINC00319
CTB-131B5.5	LINC00707	0.0261385689081264	undirected	CTB-131B5.5	LINC00707
CTB-131B5.5	LINC01013	0.0585218964271785	undirected	CTB-131B5.5	LINC01013
CTB-131B5.5	MORF4L2-AS1	0.0417906035233233	undirected	CTB-131B5.5	MORF4L2-AS1
CTB-131B5.5	MRPL23-AS1	0.122511211482856	undirected	CTB-131B5.5	MRPL23-AS1
CTB-131B5.5	PAN3-AS1	0.0260571129564104	undirected	CTB-131B5.5	PAN3-AS1
CTB-131B5.5	RP1-151F17.2	0.070031787735984	undirected	CTB-131B5.5	RP1-151F17.2
CTB-131B5.5	RP11-1275H24.1	0.0232226973506095	undirected	CTB-131B5.5	RP11-1275H24.1
CTB-131B5.5	RP11-13J10.1	0.044048642889071	undirected	CTB-131B5.5	RP11-13J10.1
CTB-131B5.5	RP11-182J1.13	0.0250597213497889	undirected	CTB-131B5.5	RP11-182J1.13
CTB-131B5.5	RP11-259K15.2	0.033342864129737	undirected	CTB-131B5.5	RP11-259K15.2
CTB-131B5.5	RP11-307O13.1	0.0764180536590631	undirected	CTB-131B5.5	RP11-307O13.1
CTB-131B5.5	RP11-347C18.3	0.0628145653077064	undirected	CTB-131B5.5	RP11-347C18.3
CTB-131B5.5	RP11-390K5.6	0.036299484858266	undirected	CTB-131B5.5	RP11-390K5.6
CTB-131B5.5	RP11-395N3.2	0.0570698645627773	undirected	CTB-131B5.5	RP11-395N3.2
CTB-131B5.5	RP11-400N9.1	0.0387714703192572	undirected	CTB-131B5.5	RP11-400N9.1
CTB-131B5.5	RP11-546J1.1	0.0678207749256942	undirected	CTB-131B5.5	RP11-546J1.1
CTB-131B5.5	RP11-556N21.1	0.0964223984498589	undirected	CTB-131B5.5	RP11-556N21.1
CTB-131B5.5	RP11-598F7.4	0.0564545969291387	undirected	CTB-131B5.5	RP11-598F7.4
CTB-131B5.5	RP11-689P11.2	0.0450195127374995	undirected	CTB-131B5.5	RP11-689P11.2
CTB-131B5.5	RP11-713P17.4	0.0485110292489339	undirected	CTB-131B5.5	RP11-713P17.4
CTB-131B5.5	RP11-727A23.10	0.0385088130416747	undirected	CTB-131B5.5	RP11-727A23.10
CTB-131B5.5	RP11-727A23.5	0.131056823268456	undirected	CTB-131B5.5	RP11-727A23.5
CTB-131B5.5	RP3-523C21.2	0.0532813301124102	undirected	CTB-131B5.5	RP3-523C21.2
CTB-131B5.5	RP5-1177M21.1	0.0886503498693614	undirected	CTB-131B5.5	RP5-1177M21.1
CTB-131B5.5	RP6-201G10.2	0.0363180309210679	undirected	CTB-131B5.5	RP6-201G10.2
CTB-25B13.9	CTB-33O18.3	0.0580929359840251	undirected	CTB-25B13.9	CTB-33O18.3
CTB-25B13.9	CTB-75G16.3	0.147095207700585	undirected	CTB-25B13.9	CTB-75G16.3
CTB-25B13.9	CTC-510F12.2	0.0301608839901163	undirected	CTB-25B13.9	CTC-510F12.2
CTB-25B13.9	CTD-2366F13.1	0.0244868481727435	undirected	CTB-25B13.9	CTD-2366F13.1
CTB-25B13.9	CTD-2517M22.14	0.0223946898438169	undirected	CTB-25B13.9	CTD-2517M22.14
CTB-25B13.9	CTD-2523D13.2	0.0493319478777651	undirected	CTB-25B13.9	CTD-2523D13.2
CTB-25B13.9	CTD-2587H24.10	0.0360843998349518	undirected	CTB-25B13.9	CTD-2587H24.10
CTB-25B13.9	EPB41L4A-AS1	0.0346854818091011	undirected	CTB-25B13.9	EPB41L4A-AS1
CTB-25B13.9	FAM222A-AS1	0.118268853935252	undirected	CTB-25B13.9	FAM222A-AS1
CTB-25B13.9	FGF14-IT1	0.0563804006810075	undirected	CTB-25B13.9	FGF14-IT1
CTB-25B13.9	GDNF-AS1	0.0375206073331511	undirected	CTB-25B13.9	GDNF-AS1
CTB-25B13.9	INHBA-AS1	0.0830291153597577	undirected	CTB-25B13.9	INHBA-AS1
CTB-25B13.9	LINC00173	0.114578415356691	undirected	CTB-25B13.9	LINC00173
CTB-25B13.9	LINC00271	0.0246009114612827	undirected	CTB-25B13.9	LINC00271
CTB-25B13.9	LINC00319	0.0475254449851944	undirected	CTB-25B13.9	LINC00319
CTB-25B13.9	LINC01013	0.057077758368784	undirected	CTB-25B13.9	LINC01013
CTB-25B13.9	MIR497HG	0.041770195464575	undirected	CTB-25B13.9	MIR497HG
CTB-25B13.9	MRPL23-AS1	0.118552082802272	undirected	CTB-25B13.9	MRPL23-AS1
CTB-25B13.9	RP1-293L6.1	0.0291793270936995	undirected	CTB-25B13.9	RP1-293L6.1
CTB-25B13.9	RP11-1275H24.1	0.0393502129517548	undirected	CTB-25B13.9	RP11-1275H24.1
CTB-25B13.9	RP11-128A17.1	0.0237024141231877	undirected	CTB-25B13.9	RP11-128A17.1
CTB-25B13.9	RP11-13J10.1	0.03530864061493	undirected	CTB-25B13.9	RP11-13J10.1
CTB-25B13.9	RP11-156E8.1	0.0250607422040955	undirected	CTB-25B13.9	RP11-156E8.1
CTB-25B13.9	RP11-229P13.23	0.0267526632695262	undirected	CTB-25B13.9	RP11-229P13.23
CTB-25B13.9	RP11-259K15.2	0.0626142684161409	undirected	CTB-25B13.9	RP11-259K15.2
CTB-25B13.9	RP11-307O13.1	0.0807282881406721	undirected	CTB-25B13.9	RP11-307O13.1
CTB-25B13.9	RP11-347C18.3	0.0320848444340741	undirected	CTB-25B13.9	RP11-347C18.3
CTB-25B13.9	RP11-390K5.6	0.0374564250144639	undirected	CTB-25B13.9	RP11-390K5.6
CTB-25B13.9	RP11-395N3.2	0.0480182357526833	undirected	CTB-25B13.9	RP11-395N3.2
CTB-25B13.9	RP11-400N9.1	0.0750772720731029	undirected	CTB-25B13.9	RP11-400N9.1
CTB-25B13.9	RP11-546J1.1	0.0674797794769104	undirected	CTB-25B13.9	RP11-546J1.1
CTB-25B13.9	RP11-556N21.1	0.0923002003932684	undirected	CTB-25B13.9	RP11-556N21.1
CTB-25B13.9	RP11-569G13.2	0.0406415430519821	undirected	CTB-25B13.9	RP11-569G13.2
CTB-25B13.9	RP11-598F7.4	0.07755863083739	undirected	CTB-25B13.9	RP11-598F7.4
CTB-25B13.9	RP11-689P11.2	0.044441711890845	undirected	CTB-25B13.9	RP11-689P11.2
CTB-25B13.9	RP11-713P17.4	0.0470505361818145	undirected	CTB-25B13.9	RP11-713P17.4
CTB-25B13.9	RP11-727A23.10	0.0291580961878736	undirected	CTB-25B13.9	RP11-727A23.10
CTB-25B13.9	RP11-727A23.5	0.0679835600566508	undirected	CTB-25B13.9	RP11-727A23.5
CTB-25B13.9	RP11-814P5.1	0.0243854023079972	undirected	CTB-25B13.9	RP11-814P5.1
CTB-25B13.9	RP3-523C21.2	0.0457740756080141	undirected	CTB-25B13.9	RP3-523C21.2
CTB-25B13.9	RP5-1177M21.1	0.0751637031867734	undirected	CTB-25B13.9	RP5-1177M21.1
CTB-25B13.9	RP6-201G10.2	0.0564733721425709	undirected	CTB-25B13.9	RP6-201G10.2
CTB-25B13.9	SNHG8	0.0395860182408663	undirected	CTB-25B13.9	SNHG8
CTB-25B13.9	XXbac-BPG299F13.17	0.0498193054676001	undirected	CTB-25B13.9	XXbac-BPG299F13.17
CTB-33O18.3	CTB-75G16.3	0.174141722216995	undirected	CTB-33O18.3	CTB-75G16.3
